"Year","Coordinates: Latitude","Coordinates: Longitude"
"2004","47.62296545","-122.29965219"
"2004","47.69730589","-122.29514813"
"2004","47.71830349","-122.3265613"
"2004","47.62858522","-122.30015659"
"2004","47.66112355","-122.3320854"
"2004","47.61920646","-122.30714585"
"2004","47.65699998","-122.39799002"
"2004","47.51382232","-122.26398443"
"2004","47.5139463","-122.26424686"
"2004","47.7027638","-122.3611633"
"2004","47.7026853","-122.36133729"
"2004","47.70265626","-122.36119539"
"2004","47.70265905","-122.36098744"
"2004","47.70276602","-122.36099764"
"2004","47.63839646","-122.3731581"
"2004","47.51581213","-122.3817911"
"2004","47.67843013","-122.37113484"
"2004","47.62858522","-122.30015659"
"2004","47.68002469","-122.40580069"
"2004","47.54982922","-122.27692989"
"2004","47.68002469","-122.40580069"
"2004","47.63348248","-122.27627907"
"2004","47.59219416","-122.30711606"
"2004","47.63858642","-122.40863966"
"2004","47.61636188","-122.28952651"
"2004","47.60508031","-122.30803667"
"2004","47.72061261","-122.35854152"
"2004","47.667755","-122.32885728"
"2004","47.55510844","-122.38520975"
"2004","47.64257265","-122.3458762"
"2004","47.53261481","-122.37770642"
"2004","47.6710983","-122.33941551"
"2004","47.63252747","-122.29937293"
"2004","47.67061247","-122.40989678"
"2004","47.67653998","-122.28254042"
"2004","47.72901257","-122.36586955"
"2004","47.67436599","-122.36114514"
"2004","47.66511919","-122.3012755"
"2004","47.67609918","-122.3932359"
"2004","47.63777495","-122.27875161"
"2004","47.60819586","-122.34058668"
"2004","47.6528449","-122.36888351"
"2004","47.68306721","-122.38300506"
"2004","47.54508268","-122.31900158"
"2004","47.53215118","-122.29218641"
"2004","47.6823652","-122.354088"
"2004","47.55623415","-122.38445786"
"2004","47.66554574","-122.36352326"
"2004","47.70947615","-122.28578187"
"2004","47.6170622","-122.29103384"
"2004","47.62025391","-122.33130899"
"2004","47.51959506","-122.25874275"
"2004","47.6844351","-122.3851386"
"2004","47.68235072","-122.34697318"
"2004","47.56394716","-122.37978526"
"2004","47.57290106","-122.29340811"
"2004","47.6205012","-122.31667231"
"2004","47.55910449","-122.40079489"
"2004","47.64402723","-122.38568892"
"2004","47.64402695","-122.38546874"
"2004","47.71300683","-122.29266459"
"2004","47.55608583","-122.26706772"
"2004","47.7272687","-122.30077313"
"2004","47.54596737","-122.3065893"
"2004","47.6658993","-122.27046584"
"2004","47.5580243","-122.2766858"
"2004","47.52888252","-122.26962843"
"2004","47.65966104","-122.34333979"
"2004","47.6658993","-122.27046584"
"2004","47.6644395","-122.31886839"
"2004","47.54270074","-122.38690072"
"2004","47.65754681","-122.39255826"
"2004","47.69820226","-122.36310726"
"2004","47.55691937","-122.26852592"
"2004","47.6406139","-122.40335281"
"2004","47.69888461","-122.27273814"
"2004","47.61101117","-122.30398826"
"2004","47.6007113","-122.33457304"
"2004","47.6849553","-122.33436307"
"2004","47.64301151","-122.34429893"
"2004","47.55935402","-122.28500089"
"2004","47.55910502","-122.28511291"
"2004","47.66625852","-122.37139501"
"2004","47.59393742","-122.38887832"
"2004","47.51112088","-122.25912316"
"2004","47.51119416","-122.25911809"
"2004","47.70616389","-122.30199889"
"2004","47.64118846","-122.35665898"
"2004","47.62049256","-122.31642572"
"2004","47.62071941","-122.31644346"
"2004","47.55209472","-122.30128159"
"2004","47.67472916","-122.36750476"
"2004","47.72352548","-122.28260938"
"2004","47.57628422","-122.38057745"
"2004","47.67911848","-122.350215"
"2004","47.57964715","-122.39762958"
"2004","47.57961922","-122.39747055"
"2004","47.57639535","-122.3207373"
"2004","47.57639535","-122.3207373"
"2004","47.57639535","-122.3207373"
"2004","47.55133086","-122.36029624"
"2004","47.57639535","-122.3207373"
"2004","47.57639535","-122.3207373"
"2004","47.55045701","-122.39542799"
"2004","47.58919733","-122.30907001"
"2004","47.72884275","-122.28537669"
"2004","47.67293157","-122.32473915"
"2004","47.57519793","-122.301011"
"2004","47.50861871","-122.38996655"
"2004","47.50878324","-122.39010957"
"2004","47.57212046","-122.28207173"
"2004","47.59929492","-122.28695937"
"2004","47.57507222","-122.35748716"
"2004","47.68138095","-122.28667206"
"2004","47.50452408","-122.26831898"
"2004","47.67019943","-122.40031786"
"2004","47.65145557","-122.34622503"
"2004","47.54095557","-122.28914663"
"2004","47.62922903","-122.34595112"
"2004","47.62922903","-122.34595112"
"2004","47.59929492","-122.28695937"
"2004","47.63433435","-122.31191235"
"2004","47.54122296","-122.28986793"
"2004","47.54049549","-122.28813285"
"2004","47.65240438","-122.35791042"
"2004","47.64544834","-122.32373709"
"2004","47.68401732","-122.3696872"
"2004","47.64225057","-122.32847843"
"2004","47.54650075","-122.39715953"
"2004","47.52870587","-122.38990539"
"2004","47.7038373","-122.31906926"
"2004","47.68407719","-122.31238695"
"2004","47.55490244","-122.3947316"
"2004","47.65497735","-122.34169686"
"2004","47.72728559","-122.30221333"
"2004","47.69527851","-122.39192748"
"2004","47.65175185","-122.36727927"
"2004","47.67504278","-122.35918546"
"2004","47.62014343","-122.31472793"
"2004","47.5462269","-122.31775646"
"2004","47.63968678","-122.41312808"
"2004","47.6658993","-122.27046584"
"2004","47.5363285","-122.28631262"
"2004","47.5363285","-122.28631262"
"2004","47.5363285","-122.28631262"
"2004","47.5363285","-122.28631262"
"2004","47.62498487","-122.28265762"
"2004","47.58064528","-122.31307362"
"2004","47.65430337","-122.37322571"
"2004","47.65430337","-122.37322571"
"2004","47.65430337","-122.37322571"
"2004","47.71779759","-122.31088877"
"2004","47.70034986","-122.2774814"
"2004","47.61241077","-122.35076714"
"2004","47.61798526","-122.35604635"
"2004","47.51753787","-122.3483648"
"2004","47.67646484","-122.35873862"
"2004","47.69543424","-122.39741433"
"2004","47.67991978","-122.27031429"
"2004","47.65550915","-122.27614764"
"2004","47.64127615","-122.36168755"
"2004","47.67745559","-122.38568976"
"2004","47.57010168","-122.39109503"
"2004","47.615825","-122.35626318"
"2004","47.61635067","-122.35386618"
"2004","47.58085555","-122.33369859"
"2004","47.55813152","-122.31891348"
"2004","47.56296892","-122.28366304"
"2004","47.68490694","-122.37972597"
"2004","47.55374184","-122.31309293"
"2004","47.66208426","-122.28665026"
"2004","47.55934622","-122.28522059"
"2004","47.64432927","-122.38569261"
"2004","47.73097279","-122.3508525"
"2004","47.63351987","-122.31154144"
"2004","47.58782616","-122.38473461"
"2004","47.66368197","-122.31555833"
"2004","47.62234951","-122.31963987"
"2004","47.57010168","-122.39109503"
"2004","47.6037832","-122.32843656"
"2004","47.66960357","-122.38736505"
"2004","47.54567328","-122.39378441"
"2004","47.56731696","-122.29286825"
"2004","47.52153121","-122.38051179"
"2004","47.57906921","-122.39973402"
"2004","47.65285783","-122.35637699"
"2004","47.5088909","-122.26057798"
"2004","47.54776981","-122.31265059"
"2004","47.7023228","-122.30237183"
"2004","47.54271966","-122.28941308"
"2004","47.64078725","-122.30112116"
"2004","47.71650571","-122.30214335"
"2005","47.579506","-122.28538161"
"2005","47.61048766","-122.32838561"
"2005","47.5393983","-122.29537049"
"2005","47.62064024","-122.34537867"
"2005","47.6703576","-122.38137209"
"2005","47.70681025","-122.37309137"
"2005","47.61760435","-122.3568746"
"2005","47.62950876","-122.35330414"
"2005","47.69150342","-122.34889977"
"2005","47.60587719","-122.33204966"
"2005","47.58589022","-122.30586103"
"2005","47.5438057","-122.32108191"
"2005","47.67156521","-122.25349822"
"2005","47.59216324","-122.31066277"
"2005","47.70619241","-122.32587611"
"2005","47.64104324","-122.27661204"
"2005","47.60542533","-122.30191929"
"2005","47.60542533","-122.30191929"
